2022-06-12 04:40:01,295 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [f711c7d6-bdfa-06fc-8138-d9fc6e44c412] Session is closed
2022-06-12 04:40:04,526 [http-nio-0.0.0.0-9090-exec-3] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][152c7d14-635c-4b2d-b12c-070aa485543d][9cd71d7c-cfca-742b-69f5-cb806aec4a87] Session is opened
2022-06-12 04:40:04,578 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [9cd71d7c-cfca-742b-69f5-cb806aec4a87] Session is closed
2022-06-12 04:40:05,473 [DefaultTelemetryWebSocketService-38-22] WARN  o.t.s.c.plugin.TbWebSocketHandler - [227f4823-4a01-689a-9fd2-f35d88c76578] Closing session due to ping timeout
2022-06-12 04:40:05,477 [DefaultTelemetryWebSocketService-38-22] INFO  o.t.s.c.plugin.TbWebSocketHandler - [227f4823-4a01-689a-9fd2-f35d88c76578] Session is closed
2022-06-12 04:40:07,940 [http-nio-0.0.0.0-9090-exec-4] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][c9a26d06-16bc-46c9-bd1a-d39430a56b3a][ea1e2bf0-f3c3-2329-9d6e-768482bdcec8] Session is opened
2022-06-12 04:40:07,954 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [ea1e2bf0-f3c3-2329-9d6e-768482bdcec8] Session is closed
2022-06-12 04:40:09,271 [http-nio-0.0.0.0-9090-exec-7] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][e2fb7473-c9f4-4fea-83eb-2cf52c3e2a6e][c55b485c-740b-5ae1-a79a-d729a2717bb8] Session is opened
2022-06-12 04:40:10,106 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Events] queueSize [0] totalAdded [1] totalSaved [1] totalFailed [0]
2022-06-12 04:40:10,252 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
2022-06-12 04:40:10,299 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-2 [TS Latest] queueSize [0] totalAdded [4] totalSaved [4] totalFailed [0]
